discrete continuous
true 0.3208499092283716
false 22.973116508752
true 7.434053555575884
false -19.91576304772221
false -22.247114112869347
false 15.704014360847435
true -0.36825248274674954
true -4.077876093125818
false 19.8195373342678
true 3.3160812706246054
false -24.739596991462122
true -0.5076922025721936
true -3.0901649663664688
true -3.5373660729606082
false -19.71565323806387
true 0.9077152424104669
false -20.84998550936587
false -20.613580103407624
false -24.346888072390172
true 1.360793971593956
true -3.9002724301720058
false 17.233147224294164
true 4.037804184397702
true 2.3138246275030934
true 6.198495553131115
true -3.4469708873366782
false 16.918997276140214
true 0.6104085924766514
true -3.271498200561011
false 23.03663221173867
true 4.279340463957222
false -16.81799129424008
true -2.110544139706521
false -19.465524148023487
true 0.6856834382051807
true -5.502022768337523
true -4.265343773437172
true 1.587953147952063
false 22.838321133283998
true 0.5497381253814939
false 23.74186971020827
true 5.757892134028493
false -23.082421479606303
true 2.9824478525152234
false -20.501501164854226
true -4.922315470831597
false -12.679546099358195
true -3.0020283443047453
false 19.385183484599125
true -6.266810731590154
true 5.314536020326165
true -7.169700328524458
true 0.18305886025146081
false -25.622660916352395
false -20.41065516313246
false 22.192319274704428
false -14.389832649162376
true 1.2520787829268967
true 6.866346445852189
false 25.633798344839143
true 5.061823672949175
true 6.805219780332401
true -1.963777069307654
false -15.38227256555951
false 18.50916195022663
false 22.799913559169244
false 25.130424995398453
false -22.887881713214078
true -6.77331926752837
false -18.632352343766154
false -21.16267189760839
false 20.841252701326976
false -14.311054777540615
false -17.908447750062248
true 10.397454343403023
false -26.65346447411444
false 19.56612231572763
true -2.736622276684885
true -5.220968953718727
false -19.277394441566006
true -9.32798058067296
false 16.69150713910119
false 22.538590860475367
true 6.459418176517406
false -22.52343827101204
true -0.1688269444605021
false -18.309606002414718
true -2.388947069022454
false -22.952189353955347
true -1.701410936373763
true 3.9577863644778404
false -20.368257491876967
false 22.206710465568936
false -24.294231008048477
true -0.8443819545148994
false -23.169223923739036
true 4.543740710647708
false -27.417034239706187
true -4.7655888795365815
false 24.450914813043646
true -3.1554853157183764
false -15.848281443683536
false -18.505995389965804
false -20.585886695265422
false 23.542469941910507
false -19.287045068199067
false 16.371301235715265
false -16.499899769937123
false 16.779559382453872
false 14.970570247439632
false 21.207045553579224
true 3.3785170346774107
true 0.24873366959717755
true -0.0720575547288875
false 23.391926184130433
false -18.028949656980604
true 0.9654284396876589
false 20.042761600209765
true -5.163136480752747
false -21.2424631477492
true 1.0471514740715242
false -19.98989679433809
true -2.8656041284890956
true 0.6154697858843738
false 20.911318559553823
true 6.195261908752976
false -21.41952896698634
false 18.65393183594044
true -5.087113413245014
false -20.928171927228757
true 7.388476358503107
false -21.816278459467256
false -17.038984891629283
true -7.652562259598212
false 17.10233986704184
false -19.32098265122827
false -23.15465608862806
false -18.037100698368032
false 21.017192037624984
true -3.0508184720469442
true -4.587359509897771
true -3.576620447975955
true 4.469583356116337
true -7.646741020985762
false 19.776857532269947
true 1.11422457699237
true 2.3978784422549104
false 21.787495065856017
false 18.617958815518147
true 7.972330520607937
true -3.773463959474596
false -22.516953654493648
true 0.7992098729328062
false 20.24958703723546
false 18.052670145038217
false -17.8733742106434
false 23.977367674609955
true 7.667572319705419
true 5.448346034159221
true -2.624911518968146
false 25.11053197875635
false -16.250704474275054
false -21.176669687162498
false 22.460725483725483
false -22.31160491676049
true 3.2435146675498294
false -18.24507193345313
true -3.6947700658401565
true -8.50073807831023
true 4.1193547824832315
false -21.48873224764073
true -6.370395410035644
false -16.17322060573179
true -1.1274265387812725
false 27.04878945816128
false 18.745999254659573
true -1.7183697147196115
true -0.20015213915834182
true -3.272809227142691
false -21.49963245488047
false 22.733877314751698
false 23.09865583327076
false 16.459920878290884
false 22.63605879644312
false 21.902185213696267
false 21.71683572677076
false -21.191752761820553
false -13.657949482911445
true 4.842123932603985
true -4.752215041793014
true 3.273464942436103
true 3.9340519549534045
true -2.6310833898571446
true -2.638989994152474
true 7.699747409028717
true 1.2004187426707462
true -3.645926031283919
false 22.17489733433386
false -22.121970333869342
false -19.086154006192658
false 17.696225673530392
true 1.4818829689810817
false 16.075277938473107
true 0.46852672284079433
true -3.91610217047623
false 17.54017816801037
false 18.588512868741915
false -18.658753430593404
false -21.600221859401106
false -19.93343188176512
false -17.381571372888388
false 20.148373986130963
false -16.474771151139315
true -1.6956163844106942
true -2.921042222102424
true 2.4334012364815885
false -18.068924796431773
false 20.30736451907147
false -20.173768622774194
false 27.393372419870502
false 16.93951293111477
false -22.079963756528628
false -19.214717263511698
true -5.944188686068721
true 1.919934412416835
false -22.250177132689693
false -20.51502610670437
true -0.6763749937918382
true -3.859444785797009
true -2.126435842528134
false -22.28058755992154
false 19.520520569956677
false -19.13504494226117
false 18.6945437498897
false 25.65311865525402
true 1.5216248063374496
false -20.378534862310502
false -17.72569475264498
true 2.2695912775614335
true -1.8604263148778122
false 21.602281574041946
true 0.2076430284303386
true 2.969663044046343
false 20.060700864266607
false -17.258926852466466
false 22.906451988714732
false -19.552475717651543
false -26.14701957852155
true -1.2812133559865608
true 0.7272066084232166
false -14.720491950951814
true -0.6689525911698124
false -20.77429466175778
true -2.339585986616144
false 15.89549765402068
true -1.4885413855642093
false -21.971748875843133
false -18.970312263451056
true -4.115100192710247
true 0.6233071549626094
true 0.19964217779641094
false 14.071399048648631
false 15.537329650976792
false 17.564880217503667
false 19.69866597727474
true 3.8637145587319055
true 4.482907836583302
true 1.0820636846551905
true 7.0609409117643835
true -0.07542070418679708
true -4.138714064492818
true -0.259668466146107
false -23.665147606960687
true 0.9413804939861863
false 21.09834198509848
false 25.5390581044841
true -10.545097037000746
false -19.21046522090782
true 8.702090539825376
true -5.3062680755556535
false 24.69471311976148
true -0.07532936076013835
true -3.862838049414557
false -16.965113466343794
false 17.341596229518373
true 3.092657779354596
true -4.63400150598523
false -19.158104737357004
true 3.4851990772562065
true -3.2414712880577277
false -22.343413197184955
false -21.059596819519903
true -3.714847030313029
false 22.08648254207136
false 16.340471564648016
true 1.009259324516285
false -19.22756247448256
false 23.59411721435064
true 3.1444053612806013
true -1.9321474121751552
true -2.112507676327864
true -0.5098534743343102
true -2.0303023650263547
true -1.8568835922918443
true -5.621219657472706
true -0.5468465136707475
false 18.263591113672913
true -1.1167424149820058
false -21.490076908145248
false 23.931349982564132
false -14.99989237204576
true -0.4362837895420607
true -7.851244485103603
false -25.01427678969948
false -20.46739748334963
true 2.069920834255618
false 19.503269008439606
false -23.138356039150803
true 4.0616575397455685
true -3.509104484880038
false -21.42225331437688
true 0.8575282293794129
true -0.2819921903220469
true -4.2073146755952715
true -0.28964920633581775
false 16.0482666019512
false 22.186092983834765
false 21.371587143085325
false 23.835847745249467
true 2.691997376320077
false -22.301500803633395
true -0.5095338868926693
false -19.79091971166623
true -5.56942669445606
false 24.127093578023885
true 1.600406260273368
true 2.041860682839084
true -2.6720142889402365
true 3.6916204406422732
true 2.0307372195756175
true -3.3960654321675356
false 18.471891845496625
true -1.1082052082640206
false 17.869585112973397
false 24.516125142350536
true -0.9472768396134932
false -25.29763001542822
false 22.2867867304128
true 1.6090890500035153
false 20.780801440418532
false 16.994982164587594
false 18.214147397006958
false 21.11171625394992
false 21.7250116275933
true 2.143301250332738
true -8.557753670975687
true -0.9743244058307046
false 22.854208137743036
true -1.9900536364784123
true -3.6237347660889507
true -0.44761850596109476
true 2.0795720595456295
false -19.288787470321754
false -18.822440794238695
true 5.289520518361979
true -0.06732524739404608
false 14.90946218669976
false 19.748275589086308
true 1.2436625909464778
false -21.35334564479062
false -21.86845818917166
false -16.083237931663003
false 22.824468135865672
false -19.0677938479226
true -7.855230176473522
false -22.058098786992435
true 9.00073424144825
true -5.797288775663995
true 0.027384137667587245
true -4.068952260529849
true -7.465830296674718
false 24.12368075765056
false -21.427169840132287
false 22.681901888886152
false -24.45942177012021
false 17.132393351516882
false -20.54202955704102
false 19.087798099494908
true 0.508583755968287
true -4.4471216736795665
false 25.98406314132534
false 17.945134846591948
false -17.86493930329501
false -19.453622373002354
true 1.2085845186749438
true 6.03583508152786
true -0.2022772990519734
false 23.479049547740726
false -18.588724114763426
false -16.600009219307285
true 10.402000291325013
true 2.2963194865196512
false -26.34580196261892
false -17.6255797109467
true 2.1705877304910652
false -25.354092748089844
true -1.6460212880961975
true 4.055808725169539
true -2.924541892455547
false -17.769376949808535
true 4.597619525887187
false 17.535128943998536
false -22.561752397614146
true -4.458711331643947
true -1.7990556642191229
false 25.96874965615827
false 19.75467014247301
true -0.1288335850939167
true 2.5956476901899657
false -20.69042273367392
true -6.526736196839402
false 19.26544449354201
false 19.493706643068005
false 18.982431523616977
true -2.723164486740372
true -4.1971008215700625
true 0.8428051552261241
true 7.941108587872457
true -1.0783821569090595
true 0.806507209789567
true -3.3785422543031416
false 17.304933765905165
false 17.69278334640268
false -17.239745403150323
false -19.717944739932864
false 21.16867498259244
true 4.746842099641926
true 1.7303022872013618
true 8.17763535927646
false 26.865506159266676
true 6.114766338663271
true 5.001335531312748
true -6.513739283815006
false 14.713809292576022
false -19.440966347433232
true -0.7921139025219659
true 1.4728761818064389
false 21.994122180273617
false -20.48059628001545
false -22.770790945022984
true -2.38730439178097
false -22.07937987456104
false -21.923489350475887
true 1.4045028464848979
false -21.036569457820832
false -19.852722989407823
false -18.968054046616505
false 22.079824985163096
true -3.1370460840041368
true -9.095354697641762
false 11.561178416325795
false -19.537191591203115
true -3.0407738179240873
false 21.114151700496027
false 14.784414388919897
false -20.744367091715947
false -15.941992925497605
false 19.5061916378677
true -0.037629893141902154
false 18.872096560423856
false -17.477105114259917
false -22.191716394736638
false -20.104912203278264
false 19.403533142359723
false 17.479273060046964
true -1.0115214841955569
false 23.320003708938195
false 21.122935270991167
true 2.6487649947012053
true -4.137744036177674
true -1.969298469041437
true -1.7951015832570565
true 2.8475256575153494
true 2.153786192806369
true 2.2667301917830844
true 0.6894556903437083
true 3.6720591201823116
true -0.2675753807419125
true -4.141688803705228
true 2.9320646512279986
false -16.85013094341309
false -22.603520405663247
false 23.95264109720084
false -21.350367750669708
false -16.632735561458777
false 16.628600266079864
false 18.177916186756423
true -1.824886467302158
true -7.233580405037804
true 2.4009552891680515
false -14.612903321472194
true -3.4140711211077392
true 8.220485386731637
false -21.817055934483296
false -15.290225363800442
false 24.898308930838258
false 20.082362952257352
true -1.740873030281049
false 15.2999179654892
false -23.33874625995646
true -5.776429084050812
true 1.7875797366574935
true 4.82848670449173
true 2.6232413160798194
false -24.221763707500543
false -17.81373642958925
true 0.25994442898075343
true -4.43494415764926
false 20.265239965598493
true -1.3340974393903349
true -4.628506134587658
false 24.563987079945143
false -19.20444362413133
true -1.7096306465682294
false 20.833742013812984
false -18.419272600265124
false 25.767437561441913
true 5.0286885375021875
true -0.31435985405595157
false 23.06865937890496
true 3.341878387168548
true -4.150234754208379
true 2.0060097074572054
false 14.737306645688813
true 7.000256993624591
false -21.963354120886088
false -20.15507712882878
false 19.915506873887427
true 6.287992389314898
false -20.824748038917775
false 14.632808295325592
true -4.159400486819598
true -2.598927059098992
false 21.431319189953825
true 1.14353842457503
true 6.048630606731414
false 24.17335680383657
false -27.900650026888812
true -4.935625824358595
true -1.8685384577103867
true -5.299377166381039
true -0.567002284887879
true -0.9750149518140094
true -0.17817054675534152
true -1.2721482718727726
true 1.2055082270903132
false 19.937273516441728
true 1.5311363158990376
false 18.415644038682544
true -6.586408316127341
true -3.4996905859294785
true -4.229683822771743
false -17.673867109745725
false -19.560113167961
false 21.448403534251348
true 1.9275566190541993
true -0.6749908943614287
false -21.44698564008013
true 0.6963852966218776
false 17.632690177709264
true -5.904351270916015
true 4.395318134371842
false 22.213487196407947
true 3.7476844515386802
true 3.7459604337204415
false -19.422318849475957
false -19.708490135192005
false 22.11870833574414
true 0.0427702081268237
true -4.173366812790479
false 25.242158158445424
false 22.750045967680983
true -0.5561022567020392
false -18.311770054779707
true -0.06146710813246944
false 20.023065320512757
true -0.33145258788907717
true 0.7540030384394737
false -22.703558725949332
false -22.318463957240333
false -17.64859371974082
true 4.082874167548106
true -4.925404382047265
false -19.1645187239062
true 0.5424909653302317
true -1.2867899967489211
true 0.3988656297701344
false 17.891066158720463
false 17.263452716765958
true 7.40074610723971
false -19.22999508365225
true -4.8959647327425335
true 2.696268140506472
false 13.831665836429567
true 0.01012292898474147
false 18.109710502455876
true -1.258926414823851
false -22.60068846859505
true 0.10346573015377206
false 22.20279588713077
false 24.628146690299634
true -9.965199122912685
true 1.027262037163805
false 17.47984026315741
false 15.905058636171772
true -0.7332993776913797
false -21.512322290760178
false -20.06562082141108
true 3.292696704281394
true 7.810260095505032
true -8.476001704209839
false -22.224882372518245
true 1.1286037268127411
false -14.454435317868406
true 2.573470318905676
true 1.8675913523305019
true 2.6066199056410793
true -0.9646393133151541
true -0.8297099023283273
false -20.79325068473467
true -3.9216181437971693
false -25.140269272178823
true -0.833416392022881
true -4.540391835071447
true -1.4885701727328282
true -6.468289375927221
false -23.492514847497198
false -22.344821570934048
true 6.667067665189179
true 2.860316311135462
true -3.603558671765158
true 3.4131558710460546
true -3.267808707059556
true 2.973713327442397
true -2.175332125420872
false -20.505830774717182
false -18.206454492165957
true 0.30058198231705646
false 19.91420032790616
false 24.50005510404546
true 2.070556122820005
false -16.533660718385313
true 1.8069908573781517
false -25.273590519895187
false 21.457146275582474
true -1.2881112947401814
true -8.110804478576224
false 24.073611560857913
true 1.7791300871200024
true 3.110102266987726
false -20.144481814747216
false 18.795529502520967
true 1.224167255686049
false 23.774243251051377
false -18.53323938319641
true -4.493528466798872
false 21.231067444826163
true 2.344658218216066
false 17.902724042733453
false -20.144530877091267
false 19.215040114647227
false 23.97078548778293
true 5.686611163077726
true 0.8425784092843808
true -2.043756277451117
false 25.18583082027459
true -1.6846091608784506
false 17.243686875462746
false 22.83908320909472
true -2.189631386647836
true 6.103954052357062
true 4.718093164245712
false -15.785381087074335
true 4.730530681465362
false -14.641547537015548
true 0.8227532435827932
true 4.844879963029829
false -18.876312199810556
true 2.96582807279127
true -3.874791841220252
false 19.226392147518773
true -0.6749095167113089
false 13.889881651965993
true -1.8197837867496875
false -22.2516722849723
false 21.00156633274122
false -25.26272622003213
false -13.174493258399757
true -3.3855525011658254
false -22.58253244274758
true 1.552698491854378
false -20.084006294711482
false -20.784766207425278
false 20.800618551446963
true -1.8480617359837386
true -3.5446032889864227
true 6.758579183611804
true 1.1193098766102545
true 1.7774515404570448
false -23.253475026148905
true -0.5684468232871778
false -12.45218062964638
false 20.602892012014244
false 23.197242740051358
false -20.166742945897674
false -22.414887734403482
true 5.5258121156887485
false -26.011361153947462
true -5.742793339314945
true -4.4680645370949925
true 0.6239427270802117
false 20.143084937850123
false 13.91403346991833
true 6.270103655890801
true 0.8507209044447377
true -2.590122644347337
true 0.9458560653415576
true 0.332680342429413
false 16.627862036804544
true 3.0558685855550642
true -0.9128282884867703
true 3.6122798076908604
false 17.584014950951413
true 4.522606273229024
false -21.480156320721726
true 2.8414978049699404
true 1.325091113600679
false -20.27005420474302
true -3.7566302549896573
false -19.59827121824966
true 4.274395428553535
false 20.64092984739472
true 1.7297783305984964
false -22.960238135752988
true 4.563899027121582
false -23.749626029016298
..
true -5.995931775962967
false 18.50323585329077
true 9.65699858924251
true -3.774601190141693
false -19.26717452472375
false -20.882959958207255
false -20.542634157719387
true -2.245916999061834
false -19.644340065392296
false -20.24874516440066
true -2.4731321347905197
false 19.232938619348907
false 18.171395122327926
false -19.904499702020473
true 0.43729114649350587
true -8.826372379025788
true -2.1045283967640804
false 14.7009135510154
false -19.67622233980595
true 4.09395566537218
true -0.8509228099323622
false 19.502649876191263
true -3.9962593287067056
true -0.9702592051730261
true 8.912039013581522
false 22.642928570474552
false -21.584530955262498
false 21.412007322031933
false 18.106439492707487
false 19.346185875612857
false -19.67845348072
true 3.48512587618327
false -12.724519447336146
true 2.146250882648227
false 21.638587007506622
true -0.41377032157858123
true -1.6568708252752529
false -23.823635235562566
false -19.15709714092875
false 20.37013213304209
true 4.91920054483251
true 0.3267637908625269
false 23.669723462662034
false -23.05076373988725
true -6.449442264319848
false 17.537666090737275
false -21.471059945499853
true 2.8265482969010076
false -23.124930839110934
false 18.21493601256898
false -21.986904622593094
false 21.249726194771696
true 1.8046464217188098
false 19.01279292897312
false 21.403353895819794
false -21.606416546152737
false -20.28097950093316
false -19.97597248194466
true -4.762108397027248
false 21.3731810816682
false 23.311111813217586
false -18.433493142816232
true -4.605319634693518
true -0.9859574316766517
false -23.279762987455328
true -1.7816552229349643
false -19.66862674716492
false -23.176504381973302
false -20.165914599832494
true 1.599077270537745
true -6.27639336799823
true -1.4067811236771544
false -18.875845066600036
false 22.480885174434782
true -3.9681679819483757
false -27.23508464623397
false -21.187557505763333
true -1.2766542203840014
true -0.9594455262621093
false -20.44765306540772
false 22.302532607164885
false -13.667944287916384
true 1.0196723950860485
true 5.26584153942467
false -13.398586132403961
true 0.21670254129041983
false -22.200391782294908
true -1.586965253957193
true -0.4161742723640329
false 21.326578981247994
true -0.5550709934552277
false 19.836760536922707
false -17.412645588577806
true -1.8762076092330366
true -2.2792322285092848
false 24.63093504605216
true 1.093077037771226
false -19.66512350009861
true 5.096532880054535
true -2.1441654559710304
false -12.869063946708845
false -17.933865201769944
false 21.062869036500995
false -21.925705024896903
true -4.472802132969894
false 20.40511508262126
false 21.118719313857003
false 15.728189670402738
false -20.966442957772024
false -28.816865243485594
true 1.5128400175236953
true -3.9846149210595976
false 18.878687062312846
true -6.697987548855125
false 18.49981185308815
true -6.6759908421904655
true 10.614074395540298
false 18.049577483319442
false -23.00930620778441
false 23.02275824858388
true 1.5288540239317976
false -18.625454987126563
true 3.476957709014582
true -0.4934622044054488
false -22.699857372281354
false -19.541726998494365
true 4.769782912527275
true -7.779827365053748
true -3.2126267217985593
false -16.46337677930399
false -17.680167185959856
false 20.14931169249894
true -5.885988058199714
true -3.237861159897535
true -4.670442931932141
true -1.1564778000596982
true 7.932902704362313
true 0.7392825367783468
false -20.121000987866513
true 3.8692673090894676
true 0.17066134791510265
false 18.77002168637145
true -2.655813302502611
true 4.175123765553589
false -18.851808579166143
false 17.794076400616312
true 5.00086680476822
false -24.480891299489972
false 22.53850150199563
true 1.5709440817665672
true 0.7313385761623408
false 26.998785410246597
false -23.650925122012474
false -20.344240213765016
false -15.86003442602108
false 18.161193544918227
false 19.73203365236027
false -19.10244097963733
true -3.5232917769894643
false 23.750831014485843
false -22.494003890047214
false -13.563204299360464
true -3.993707588778449
false -21.967587111887934
false -23.971946941309582
true -2.1189393243872696
true 6.3142272501622845
false -22.031410027168135
true 1.5677675095307395
false 18.143341850370483
true -9.050901277355742
true 1.59559251012849
true -4.098685838232166
true 2.676426519364979
true 2.9642669274263325
true -0.8904722254182994
true -6.093115253287649
false 20.63755880402165
true 2.7584197307497624
true 2.111012738314836
false -21.17478898436145
true -5.9904729847915394
true -2.6771181692298636
true 0.16733381856822918
false -22.038357914731662
true -1.5411101395104159
true -3.222492991458796
true -1.7886246370776846
true -2.5614786310620694
false -20.229838782775257
false -18.775934535686226
false -18.769651271375263
true 4.723391321198896
false -20.963781408945703
true 3.0544627673855533
false 16.129015504227674
true -1.8957349980576206
true -2.9196260025236738
false 20.864535238494128
false 21.24856496306135
true 2.84759285182302
true 1.9688956280071348
false -17.61928522837236
true 0.6748200265422148
true -3.790303625745283
true 1.1591016128357488
false 19.543428138010245
true -2.229223755140049
true 8.602611149067688
true -2.8287805565546007
false 22.416826438366666
false 19.396617285035457
false -16.69318877155522
true -3.0787118629373285
false -23.0503773651832
true 3.8119080001004217
false -18.99734650197035
false 19.776581653459576
true -6.2868105296589345
true -2.8291075519211666
true 0.024101469551819393
false -17.566814149491368
false 20.8544005674301
true 3.0907426658496724
false -23.35308894007037
true 0.5872177547521714
true -3.1139327654141664
true -0.5819553773794659
true -1.0493873123726394
true 3.8308861276861017
false 21.860045669704387
false -21.531884060026318
true -3.939371526429111
true -2.8445096404135355
true 3.6995815031854566
true 1.8429491789413945
false -20.072049711574248
true -2.9551044366524826
false 22.8820615276008
false 26.141993200638098
false -16.22934686345075
false -18.09533576011963
true 4.202378885204893
false -15.869707519360903
false 18.477731182471747
false -18.624461286705184
true -2.833305214423136
true -1.2471960152527133
false -19.2617751509313
false -19.460328709568437
false -20.22918954420675
false -17.352492566387077
true 0.4116662682324124
false 24.350115385902235
false 18.769450104793286
false 19.052606587634852
false -16.62510714880327
false -14.980969284060862
false -16.505326570156615
false -19.362486433262852
false 20.060021196555507
false -20.435452548639503
true 1.082468280239224
false -24.127545014859347
false -20.977397074007484
true -1.8732328920339067
true 5.349561998236815
false -20.62805681183804
false -21.29864856686306
true 0.9787086258222215
false 20.432307195135945
false -20.305879403479967
false 18.604469387050088
false -17.61245418419638
true 1.4260067017362608
true -0.38163723606364347
false 20.090544198929283
false -26.526638057208167
false -18.287809703292172
false -24.00172816987518
false -20.910031821500052
true -1.312237192592766
false -21.509805028965413
false -16.067723195625227
true -2.788944915556736
true 1.4469716116622373
false -20.23791085121289
true -2.1555965133192556
true -1.6033511436261114
false -18.97430280002354
true -2.439413390597169
true 0.982910081774164
true -1.0199207201415725
true -4.433812071368285
true -3.5960299477362554
false -20.584442079911767
false 24.6322199593788
true -4.177180674414468
false -18.590891227684956
true -0.07164793226302565
true 2.720376242577247
false -20.72516458668615
false 18.272907517526114
true -0.38952205287938
false 20.76058433102307
true -5.212576307280967
true 1.4251814034890469
true 7.393907203200701
true 6.8930761860918714
true 2.150157212635372
false 23.57096609717637
false -25.35943126850906
true 1.9765274759796445
false -19.665591128272634
false 14.950858829900504
false 24.514081469748902
false -17.36183089346375
false 20.11353512990653
true -3.014240833232841
true 0.10907032359504303
false 16.850558997883518
false 18.916298258592867
true 1.1648336067744844
false -17.43052159616827
true 5.958071790896069
true -0.15512963880633032
false 23.27174072593929
false -20.019419988391498
false 20.001689290799273
true -0.6935022142051221
false -18.716242748362582
true -0.12998801020787387
true 6.299435407912338
false -23.76731334337171
true 7.273185247185265
false 18.739120062385844
true 3.384073589979795
false 11.976226938820655
false -20.55705548414338
true 0.6853206510120453
false 19.195619563344394
true 1.9556388346005922
false 14.437031859197827
true -2.13503488265022
true -3.0524040756458595
false 14.964165054508562
false 14.890129916325698
true -4.42155393995826
true 0.32782998418136927
true -0.13541964808172885
true -0.1869577486628933
false 18.14462985002643
false -15.933971608034799
true -0.850651813819875
false -22.182373587685884
true 7.5873813997994235
false 20.83097247835242
true 7.8457895136152045
false 19.15350991434921
true -4.212993002815798
true -2.209725187809176
true 3.3126372944436064
false -20.595384169191135
false -19.754498834185277
